Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,GPS_Lat,GPS_Long,GPS_Speed,GPS_Bearing
4.348328326713885,0.8150799611143786,0.17347673416915424,-9.796791127568259,0.001966113563063998,0.0077463703492565055,0.0007570073548559611,18.361543703545458,-4.622704290983606,42.07607843909382,52.410032745841484,-1.5100094692640795,15.077150532452379,0.015381960352726765
100.98791092041735,0.8578825564360865,0.0350040018961493,-9.93752259979527,0.0046497465140538895,0.0008550131094277018,0.010841392624968579,17.721209004371183,-5.295906887536168,41.47962502019559,52.410011222073656,-1.5100168971989545,15.04485121119737,359.97326919108775
202.9348431337577,0.5569108330865706,0.15087033252280527,-10.023353313722732,-0.0035046521647265783,0.0002575023648427772,-0.008787744350672963,18.19779384669546,-4.642602458489816,41.560062089210206,52.41002375506107,-1.5099913351374352,15.192604415421497,359.9933774187265
302.28497469284497,0.5934065320824128,0.10812039492342473,-9.99020416930673,-0.001595295001681874,-0.010577936138968753,0.021599760108029765,18.6304683379233,-6.036184623231204,41.44313135101539,52.41006786196308,-1.5099980657192662,15.40500035860777,0.03778812075120186
402.22516490387727,0.9712099498946835,0.3065526403069906,-9.958343441896389,-0.012358043644167885,-0.006277452476126991,-0.005043127682939717,18.335151652626415,-4.574533646136624,42.40246711941169,52.410048059372876,-1.5100219828163428,15.20186159210217,0.0995516342025553
497.7089461945606,0.601482920369359,-0.06705815621186513,-9.721215092829823,0.007981192746622371,-0.012166552244416904,0.012682594584068885,17.78231665632277,-5.987820720936848,41.28603433396909,52.410081353778786,-1.5100241718729612,15.164797115944136,0.10463469879937293
597.8707359528981,0.7013536771540829,0.26076623794793446,-9.942905456509001,-0.004181402830604232,-0.0109729801811786,0.008588870398950621,18.96844496470107,-4.519585099949195,41.72304084193288,52.410099909523275,-1.5099975498428346,15.377202634729782,0.11313133140259879
701.7065127026362,0.8936845206186713,0.10917952436162973,-9.706409483480106,-0.004801438486460767,0.0024244794617480016,0.005584877426549062,17.94909856933081,-5.61965517405668,42.034332069497715,52.41011451566377,-1.5099973323962295,15.120815089729822,0.1102610703234177
795.9960274025367,0.6146574697618811,0.029486953999223478,-9.99245464665423,0.021317190042905332,0.0025150992335491594,0.01898214542359803,18.8465578089306,-5.274905250825156,41.81322804537288,52.41013351103167,-1.510018269310464,15.777918380762141,0.1590595084061306
902.4120633380287,0.8434453916722214,0.05294275812291473,-10.206097472958863,0.012482781977979704,0.0009461315712764282,0.0013188049709510678,17.785697624458116,-4.622093600035495,41.2946054201299,52.41014837076265,-1.509974028723861,15.56942597083335,0.17424312956029553
