Time,GPS latitude,GPS longitude,GPS altitude,GPS speed,GPS orientation,GPS accuracy,GPS satellites,Wheel speed FL,Wheel speed FR,Wheel speed RL,Wheel speed RR,Longitudinal acceleration,Yaw rate
-1.4717474839111815,52.410013495619026,-1.5100000032312406,99.99955847575642,53.99602628215208,359.99163176523723,1.2692547190711962,13,54.076492654448714,54.035131571718296,53.999890851125656,53.9921617131785,0.7564829778836591,-0.08368234762791345
98.27969367700301,52.41002705852674,-1.5100000058823588,100.02948343346861,54.26524839254601,359.99316822367615,1.6312059507801824,9,54.32586429652011,53.767915243543776,54.264538834343995,54.26595795074803,0.7564585375890851,0.015364584389414406
198.15343518193748,52.41004068864043,-1.510000005841425,100.05944214040505,54.53413940366884,0.00010496420378558469,1.7429467824861797,13,54.47547556635996,54.42500373658745,54.53093591894587,54.53734288839181,0.7365199711155348,0.06936740527622733
300.4769062503968,52.41005438725602,-1.5099999851367438,100.0901295080027,54.80823908039302,0.05282616788224459,0.9945216237963929,11,55.01053084005119,54.97663990042464,54.783891684106806,54.832586476679246,0.7741490803574701,0.5272120367848284
398.83356749551274,52.41006815122797,-1.5099999655295688,100.1196183518997,55.06972761392915,0.04978843752473949,0.9204334606130317,13,54.86292478036797,54.964347864532215,55.071130480701235,55.068324747157064,0.7352602815791561,-0.030377303575104746
501.348651056555,52.41008198262941,-1.509999947885412,100.15034159612541,55.33950923281709,0.044585330949530544,1.1483074319441755,8,55.08774278361622,55.30710919220739,55.3419121009018,55.337106364732385,0.769356170284409,-0.05203106575231068
600.0474008789056,52.41009587812446,-1.5099999493295542,100.17990621411118,55.595931381753964,359.9963676034276,1.156323922623203,12,55.597839752381624,55.80500261575194,55.61819900916166,55.57366375434627,0.6427818693647203,-0.4821772752194588
700.4422374469588,52.410109837812975,-1.5099999510526079,100.20996088812964,55.852769764617264,359.99568599664195,1.212317202596601,13,56.07790764782171,56.27072185588222,55.853084540255196,55.85245498897933,0.7708600089044257,-0.006816067856004172
798.3200212787682,52.410123858963274,-1.5099999449252142,100.23924169682994,56.09868042733681,0.015273884281214123,0.8280160877722256,13,55.667564687117505,56.41828329449771,56.08963446424251,56.10772639043111,0.6861146016068278,0.19587887639251614
899.7509291262463,52.410137942480056,-1.5099999398918513,100.26956122866518,56.34820832309255,0.012491208888036454,1.2841813159110305,10,56.58146027214306,56.20240639407447,56.34949340188073,56.34692324430438,0.8039645473477094,-0.027826753932095553
1002.0881312617086,52.410152087389754,-1.5099999311894765,100.30012355319732,56.59384426699199,0.02150279677624667,1.1754968381151234,13,56.00513100584601,56.754805150443424,56.58968258846087,56.5980059455231,0.618223449664671,0.0901158788824525
1099.6547982925936,52.41016628925241,-1.5099999195355567,100.32923196771269,56.82171640330104,0.028680323088792647,1.3292312501079007,10,57.0185130321718,57.12042339646998,56.81840172030268,56.8250310862994,0.6555461534067752,0.07177526312538782
1203.047919793267,52.4101805496375,-1.509999920306157,100.36004440549878,57.05585781628684,359.99811133363187,1.4337908089440223,8,56.97722433900626,56.94893788688135,57.06997500725456,57.041740625319115,0.6569320161126653,-0.30568989456940115
1298.887687992761,52.41019486244871,-1.5099999228794416,100.38857154759386,57.26561525305183,359.9937162305951,1.5923056552839712,12,57.15758798815435,57.44926674078569,57.26764497369339,57.263585532410254,0.5724833323430966,-0.04395103036749799
1400.8468014547184,52.41020922897145,-1.5099999097439432,100.4188808973353,57.48052390680184,0.03195598531738142,0.8131310047747863,13,57.69130818941868,57.82641811843213,57.462864248122784,57.4981835654809,0.4456316211128748,0.3823975472228457
1499.357351294637,52.41022364524627,-1.5099998986716017,100.44812376675922,57.67957952308359,0.026843784745267385,1.3693757156853172,9,57.54615500643217,57.597824389827835,57.68194040949246,57.67721863667471,0.4684337285508384,-0.05112200572119605
1597.2817016429947,52.41023810876587,-1.509999887756852,100.47714952870355,57.86860590139531,0.026375282538140254,1.3876990074122686,9,57.54610770031494,57.397272609139826,57.86882226232986,57.86838954046077,0.4872041068494436,-0.004685022071490748
1700.4669298032354,52.41025261955965,-1.5099998942636423,100.50768510631804,58.057746124848435,359.98432769052624,1.2738512650224028,10,58.212768912391134,57.49908637993961,58.07716429655477,58.038327953142094,0.5589491944135484,-0.4204759201185943
1803.0931413217597,52.41026717467997,-1.5099999276373484,100.53800164484396,58.23515161532643,359.91986066885005,0.8075898695348008,10,58.08145750301124,58.129098724259755,58.26492339621586,58.205379834437004,0.39863071180965914,-0.6446702167622318
1899.1706655084427,52.41028176879769,-1.5099999461492823,100.56633235998642,58.391140841669,359.9556665814151,0.8867974785930329,11,58.17222354393267,58.25216773364184,58.37460516566421,58.407676517673785,0.4057182092285027,0.3580591256501381
1996.4195816442373,52.41029639979229,-1.5099999758728009,100.5949552396958,58.53871286703593,359.9289958866504,1.7873780504119867,11,58.181083035114725,58.6615375899972,58.551029770470535,58.526395963601324,0.42037986872472866,-0.2667069476466099
2099.4156859808577,52.41031106692019,-1.5100000110609262,100.62520825531841,58.68330022641736,359.9161490277664,1.3703634845209618,9,58.89471281028197,58.7744955951635,58.68923308724863,58.677367365586086,0.3689044176672369,-0.12846858883999693
2199.337921621264,52.41032576615118,-1.5100000339865305,100.65449503162752,58.81170862695327,359.9454890934062,1.3441038625584736,11,58.7442747058277,59.23472754832421,58.798158970356795,58.82525828354975,0.27631644432963975,0.2934006563982134
2301.6199141438883,52.41034049513033,-1.5100000447144546,100.68440573841929,58.930710289823345,359.9745434009741,1.4784226069199273,11,58.7443909575634,58.9836821338672,58.91729260033942,58.944127979307275,0.3342552881343128,0.2905430756789072
2397.7393024121125,52.4103552491242,-1.5100000324725789,100.7124490906394,59.030796059870404,0.02899984612440676,0.9315060880396179,12,58.94914014013102,58.8747426023374,59.00564730457076,59.055944815170044,0.3027588877175928,0.5445644515030704
2499.225963852316,52.41037002637441,-1.5100000123603758,100.74198688356887,59.12385756930589,0.0475689187622379,1.553166286234524,10,59.037643863640646,59.20633196267946,59.115282109365005,59.132433029246776,0.3214295823372431,0.18569072637813192
2599.853812643221,52.410384823428586,-1.5099999857441841,100.7711992733951,59.203108603997286,0.06286773833801362,1.2859333717983614,13,59.290970562784885,59.83948962841417,59.19604339309667,59.2101738148979,0.2146257960265056,0.15298819575780698
2699.6170221903026,52.41039963686358,-1.50999994925466,100.8000835786196,59.26867957397162,0.08609332060331099,1.3484976136159104,11,59.55413032509179,59.52467379787929,59.25795367213448,59.27940547580876,0.15846690693226104,0.23225582265317748
2800.139698178704,52.410414463489445,-1.5099999039037,100.82910722291975,59.32149263802711,0.10690573734297004,1.5328630283366222,11,59.25192779221529,58.670386119743625,59.31188117010378,59.33110410595043,0.25474769317654844,0.2081241673967274
2898.1161959487513,52.4104292997633,-1.509999874349468,100.85731511698782,59.360034864030695,0.06962288020173446,1.6384181121189623,13,59.21406606248573,59.434878470996104,59.37725261389537,59.342817114166024,0.17877058803278142,-0.37282857141263825
2998.5414314473783,52.41044414258597,-1.509999873611034,100.88614258342699,59.386192922617674,0.001738811797906692,1.4687652306228771,12,59.27410134246131,59.430557441415,59.417542743934874,59.35484310130048,0.08588450155259576,-0.6788406840379653
3099.688733360285,52.41045898856333,-1.509999873321113,100.91508697998594,59.3988147848504,0.0006825397380225695,1.7381737762565244,12,59.618163114757586,59.47143987242497,59.39930258620231,59.398326983498485,0.05864405941412626,-0.010562720599133091
3204.3271555562783,52.41047383417207,-1.5099998647366288,100.9449318402535,59.397343675835685,0.02021033664721017,1.696196461668559,13,59.67495475651209,59.75207798444576,59.388325463489004,59.40636188818237,-0.06895633325107098,0.19527796909211417
3299.8887669678347,52.41048867622041,-1.509999862979791,100.97209751577694,59.383094907637904,0.0041370919407199835,1.7570590786653555,11,59.586600837876155,59.0653990431366,59.39051775899884,59.37567205627697,-0.04979146911398955,-0.16073244706528395
3397.6490000057597,52.410503511447764,-1.5099998611364436,100.99979632391585,59.355804142686615,0.004342805397300253,1.1803227357473025,10,59.739054878965014,58.929481931617715,59.35570914130766,59.35589914406556,-0.14740283975829754,0.002057134566124911
3498.8871336208294,52.410518336241445,-1.5099998602455562,101.02837979710407,59.314058873425466,0.0021003488289466077,1.3071812890970023,10,59.10036925170409,59.46117722737108,59.315094471532404,59.31302327531852,-0.1720668099645016,-0.022424565683870183
3601.2343092905894,52.410533147024104,-1.509999879359421,101.0571692476173,59.258019023637125,359.95489467979644,1.5936070752302767,10,58.88671034457275,59.3389579260193,59.279819268144045,59.23621877913021,-0.1960076811892736,-0.47205669032486836
3702.215544944019,52.410547940618564,-1.509999887989042,101.08546595320524,59.1892343384201,359.9796119658809,1.0445315276587719,9,58.66128820638712,59.152232646756275,59.177819546696306,59.2006491301439,-0.1844290273604537,0.24717286084452414
3800.224228873042,52.41056271436622,-1.5099998830429342,101.1128238779866,59.109824716087715,0.011701196126978175,1.7783259995416214,10,58.932201771794084,58.926769549923854,59.09500545645765,59.12464397571778,-0.2510085882423893,0.32089230246091166
3901.783395921866,52.410577464313334,-1.509999879651284,101.14106007094266,59.0145979836716,0.008036703682080315,1.4426201987078966,11,58.91453259163886,58.935792849736615,59.016290298025574,59.01290566931763,-0.328382374579912,-0.03664492444896194
3998.2144093644656,52.41059218866433,-1.509999858236613,101.16776161693895,58.912210430984935,0.050831449031136344,1.7084344389441082,8,58.84324111376001,58.912926744497184,58.89244721331763,58.93197364865224,-0.30683021702102325,0.4279474534902548
4097.471354473076,52.41060688370012,-1.5099998494584124,101.1951322236899,58.79490086131791,0.020878158948562486,1.234695028996334,11,58.41380890764516,58.27273860504691,58.808733713620825,58.781068009014994,-0.36105759294748496,-0.2995329008257647
4201.280857568714,52.41062154490927,-1.5099998262825522,101.22363221020723,58.659583707027096,0.05524885679591307,0.9380188287999731,8,58.52707100907249,58.61042328708463,58.643710833444246,58.67545658060994,-0.3131337105767767,0.3437069784737856
4299.2398807094205,52.41063617131768,-1.5099997925407138,101.25040512695469,58.520376498117336,0.08062841463402037,1.1522684432997,10,58.75987455486875,58.45274576416522,58.50865585994637,58.53209713628829,-0.39516759546963787,0.2537955783807932
4399.50664190076,52.4106507592837,-1.509999737613561,101.27768448367468,58.366664370624754,0.13159789512360476,1.0180446576155249,9,58.71782852863944,58.14676492689806,58.343125944841624,58.390202796407884,-0.5106099757018352,0.5096948048961216
4499.762863959403,52.41066530610415,-1.5099996911156484,101.30483254342862,58.20199743269542,0.11171775217798086,1.3135943857137988,12,57.809508755379326,58.49448950537746,58.21117836341688,58.192816501973965,-0.47000915871130583,-0.19880142945619989
4598.916195927534,52.41067980963115,-1.509999649774116,101.33155296947122,58.02875725860321,0.09962535162998165,0.860565577387187,13,58.2345227670461,58.23855516490806,58.034341699921896,58.02317281728452,-0.43540368970172144,-0.12092400547986147
4698.192201343277,52.41069426732606,-1.5099996081159128,101.3581753011523,57.84538451724111,0.10070670621490763,1.2079780729663776,12,57.63685386346814,57.58359924232287,57.844885132424984,57.84588390205723,-0.4749324613643087,0.010813545849069796
4799.588763314687,52.41070867575494,-1.5099995563877577,101.38522809599749,57.64831985490211,0.12547783848691552,1.6218519089515013,13,57.31283650264949,57.663133315029334,57.63688019624859,57.659759513555635,-0.4763267465329223,0.24771132271991803
4900.579228230608,52.410723032783125,-1.5099994946734352,101.41203098377508,57.442724669957684,0.15023730288453407,1.4653267031160466,11,57.330809976353144,57.34817203876764,57.431290399693296,57.45415894022207,-0.5859419224788118,0.24759464397633363
4999.777234528561,52.41073733718996,-1.5099994264125292,101.43821796692781,57.23223141937871,0.16678551475638415,0.8258719599696414,12,57.373676612141146,57.04458402191029,57.22458922147426,57.23987361728315,-0.6576380009587341,0.16548211871825422
5097.554459188068,52.41075158780439,-1.5099993637239528,101.46389139716715,57.01697063165623,0.15374858812714365,1.2347591196640288,11,56.346869782498416,57.31924342525371,57.02299126845602,57.01094999485644,-0.6084536796702699,-0.13036926629213166
5200.5740519868095,52.410765779792634,-1.5099993055622114,101.49078986307232,56.78237916672114,0.14323548276888687,1.762851156378828,11,57.157017789106504,56.856750842281,56.78723426722144,56.77752406622085,-0.7793009449473751,-0.10513105358236229
5300.876109329282,52.41077991294197,-1.5099992637047173,101.51682679179095,56.546879300026106,0.10351211112686087,0.832993733725355,10,56.72528789370749,56.89340130838257,56.56522411394751,56.5285344861047,-0.6861084005750369,-0.3972337164207512
5401.207305740891,52.41079398561157,-1.509999220982349,101.54271861870212,56.30490390593933,0.10610496135302583,1.0175901389767108,12,56.523620320140886,56.15569700756196,56.303706491093635,56.306101320785025,-0.6764140366981856,0.02592850226181274
5501.2544053823185,52.41080799651574,-1.5099991670066069,101.56838249785886,56.057838437240136,0.134644625352621,1.7905242809118458,10,55.82462264791064,56.4375967882402,56.04465841742285,56.07101845705742,-0.6287641913854254,0.28539663999587067
5604.123582003117,52.41082194260912,-1.509999131738612,101.59460657602752,55.79844177946366,0.08838635333705724,1.0424902368960076,10,55.921399939088005,55.93195906813073,55.81980450265084,55.77707905627647,-0.6618868920727194,-0.46258272015569346
5697.855505684371,52.410835828580325,-1.50999908859988,101.61835447342403,55.55792609026354,0.1085795300991208,1.5862247887925678,13,55.74345687520797,55.51007987228186,55.548600596105594,55.567251584421484,-0.7558746790617216,0.20193176762069798
5799.421247692257,52.410849648435565,-1.5099990328427264,101.64392657621556,55.29346357319423,0.14101119206071644,1.2508684381705777,12,55.124001527557176,55.6770718916224,55.278486173762765,55.3084409726257,-0.8628748976042021,0.3243166196162241
5902.241569748267,52.41086340050634,-1.5099989648828893,101.66964181024767,55.0223401554585,0.17271906437696316,1.7115031407531667,8,55.25120552028435,55.13750040408917,55.00769701230523,55.03698329861177,-0.7579226711995938,0.3170787231625522
